product,uf,volume,unit,year_month,created_at
ÓLEO DIESEL ,MATO GROSSO DO SUL,96279.07257806273,m3,2009-10-01,2023-10-14
ÓLEO DIESEL ,MATO GROSSO,172047.30405495033,m3,2009-10-01,2023-10-14
ÓLEO DIESEL ,GOIÁS,170939.6651731542,m3,2009-10-01,2023-10-14
ÓLEO DIESEL ,DISTRITO FEDERAL,32623.6061134278,m3,2009-10-01,2023-10-14
ÓLEO DIESEL ,RONDÔNIA,64091.40263865451,m3,2010-10-01,2023-10-14
ÓLEO DIESEL ,ACRE,11080.169697378638,m3,2010-10-01,2023-10-14
ÓLEO DIESEL ,AMAZONAS,89530.17337010265,m3,2010-10-01,2023-10-14
ÓLEO DIESEL ,RORAIMA,12470.838745816138,m3,2010-10-01,2023-10-14
ÓLEO DIESEL ,PARÁ,112216.90077799882,m3,2010-10-01,2023-10-14
ÓLEO DIESEL ,AMAPÁ,20907.64373136879,m3,2010-10-01,2023-10-14
ÓLEO DIESEL ,TOCANTINS,665116.3489771127,m3,2010-10-01,2023-10-14
ÓLEO DIESEL ,MARANHÃO,93601.32606717746,m3,2010-10-01,2023-10-14
ÓLEO DIESEL ,PIAUÍ,38383.68109453686,m3,2010-10-01,2023-10-14
ÓLEO DIESEL ,CEARÁ,75315.51844568724,m3,2010-10-01,2023-10-14
ÓLEO DIESEL ,RIO GRANDE DO NORTE,34488.306182604094,m3,2010-10-01,2023-10-14
ÓLEO DIESEL ,PARAÍBA,34091.14702938906,m3,2010-10-01,2023-10-14
ÓLEO DIESEL ,PERNAMBUCO,98649.00939687343,m3,2010-10-01,2023-10-14
ÓLEO DIESEL ,ALAGOAS,22618.236241415183,m3,2010-10-01,2023-10-14
ÓLEO DIESEL ,SERGIPE,25903.756028935295,m3,2010-10-01,2023-10-14
ÓLEO DIESEL ,BAHIA,224582.86552702507,m3,2010-10-01,2023-10-14
ÓLEO DIESEL ,MINAS GERAIS,539922.0451730896,m3,2010-10-01,2023-10-14
ÓLEO DIESEL ,ESPÍRITO SANTO,76216.04549120637,m3,2010-10-01,2023-10-14
ÓLEO DIESEL ,RIO DE JANEIRO,199715.34792154105,m3,2010-10-01,2023-10-14
ÓLEO DIESEL ,SÃO PAULO,11437950.802654356,m3,2010-10-01,2023-10-14
ÓLEO DIESEL ,PARANÁ,324494.61839202704,m3,2010-10-01,2023-10-14
ÓLEO DIESEL ,SANTA CATARINA,189998.0414861096,m3,2010-10-01,2023-10-14
ÓLEO DIESEL ,RIO GRANDE DO SUL,295570.8431367874,m3,2010-10-01,2023-10-14
ÓLEO DIESEL ,MATO GROSSO DO SUL,90190.85635402222,m3,2010-10-01,2023-10-14
ÓLEO DIESEL ,MATO GROSSO,171675.0286571175,m3,2010-10-01,2023-10-14
ÓLEO DIESEL ,GOIÁS,203628.28537134186,m3,2010-10-01,2023-10-14
ÓLEO DIESEL ,DISTRITO FEDERAL,30556.173260334497,m3,2010-10-01,2023-10-14
ÓLEO DIESEL ,RONDÔNIA,65757.47800853694,m3,2011-10-01,2023-10-14
ÓLEO DIESEL ,ACRE,8388.306686214592,m3,2011-10-01,2023-10-14
ÓLEO DIESEL ,AMAZONAS,104417.53110182531,m3,2011-10-01,2023-10-14
ÓLEO DIESEL ,RORAIMA,7692.704535628273,m3,2011-10-01,2023-10-14
ÓLEO DIESEL ,PARÁ,132900.55033218127,m3,2011-10-01,2023-10-14
ÓLEO DIESEL ,AMAPÁ,371337.9958651743,m3,2011-10-01,2023-10-14
ÓLEO DIESEL ,TOCANTINS,60766.61723054458,m3,2011-10-01,2023-10-14
ÓLEO DIESEL ,MARANHÃO,101263.13558990936,m3,2011-10-01,2023-10-14
ÓLEO DIESEL ,PIAUÍ,39095.660008614606,m3,2011-10-01,2023-10-14
ÓLEO DIESEL ,CEARÁ,82252.48126948933,m3,2011-10-01,2023-10-14
ÓLEO DIESEL ,RIO GRANDE DO NORTE,39530.545999645896,m3,2011-10-01,2023-10-14
ÓLEO DIESEL ,PARAÍBA,34251.97635310871,m3,2011-10-01,2023-10-14
ÓLEO DIESEL ,PERNAMBUCO,99938.92231680386,m3,2011-10-01,2023-10-14
ÓLEO DIESEL ,ALAGOAS,25670.220051484604,m3,2011-10-01,2023-10-14
ÓLEO DIESEL ,SERGIPE,27264.02100044405,m3,2011-10-01,2023-10-14
ÓLEO DIESEL ,BAHIA,230453.24643762817,m3,2011-10-01,2023-10-14
ÓLEO DIESEL ,MINAS GERAIS,506834.1373347453,m3,2011-10-01,2023-10-14
ÓLEO DIESEL ,ESPÍRITO SANTO,84110.77072702334,m3,2011-10-01,2023-10-14
ÓLEO DIESEL ,RIO DE JANEIRO,2911125.7005160567,m3,2011-10-01,2023-10-14
ÓLEO DIESEL ,SÃO PAULO,923200.4876159048,m3,2011-10-01,2023-10-14
ÓLEO DIESEL ,PARANÁ,376114.20092901454,m3,2011-10-01,2023-10-14
ÓLEO DIESEL ,SANTA CATARINA,201828.30225668658,m3,2011-10-01,2023-10-14
ÓLEO DIESEL ,RIO GRANDE DO SUL,290804.39445187105,m3,2011-10-01,2023-10-14
ÓLEO DIESEL ,MATO GROSSO DO SUL,118879.53256567779,m3,2011-10-01,2023-10-14
ÓLEO DIESEL ,MATO GROSSO,199850.53371272434,m3,2011-10-01,2023-10-14
ÓLEO DIESEL ,GOIÁS,204038.68116470697,m3,2011-10-01,2023-10-14
ÓLEO DIESEL ,DISTRITO FEDERAL,34268.97794960697,m3,2011-10-01,2023-10-14
ÓLEO DIESEL ,RONDÔNIA,58738.93223656544,m3,2012-10-01,2023-10-14
ÓLEO DIESEL ,ACRE,15173.624146270035,m3,2012-10-01,2023-10-14
ÓLEO DIESEL ,AMAZONAS,97010.62270493235,m3,2012-10-01,2023-10-14
ÓLEO DIESEL ,RORAIMA,8254.880718522736,m3,2012-10-01,2023-10-14
ÓLEO DIESEL ,PARÁ,2018739.443381275,m3,2012-10-01,2023-10-14
ÓLEO DIESEL ,AMAPÁ,49496.597353889585,m3,2012-10-01,2023-10-14
ÓLEO DIESEL ,TOCANTINS,71052.36886769912,m3,2012-10-01,2023-10-14
ÓLEO DIESEL ,MARANHÃO,111019.24752861794,m3,2012-10-01,2023-10-14
ÓLEO DIESEL ,PIAUÍ,42933.19448621087,m3,2012-10-01,2023-10-14
ÓLEO DIESEL ,CEARÁ,88052.32339656423,m3,2012-10-01,2023-10-14
ÓLEO DIESEL ,RIO GRANDE DO NORTE,38421.58380309746,m3,2012-10-01,2023-10-14
ÓLEO DIESEL ,PARAÍBA,35135.83059257773,m3,2012-10-01,2023-10-14
ÓLEO DIESEL ,PERNAMBUCO,113971.51063858833,m3,2012-10-01,2023-10-14
ÓLEO DIESEL ,ALAGOAS,26741.528251048825,m3,2012-10-01,2023-10-14
ÓLEO DIESEL ,SERGIPE,32414.985208051476,m3,2012-10-01,2023-10-14
ÓLEO DIESEL ,BAHIA,227801.0443652462,m3,2012-10-01,2023-10-14
ÓLEO DIESEL ,MINAS GERAIS,478747.4557506729,m3,2012-10-01,2023-10-14
ÓLEO DIESEL ,ESPÍRITO SANTO,1163872.0268935657,m3,2012-10-01,2023-10-14
ÓLEO DIESEL ,RIO DE JANEIRO,247673.52703458935,m3,2012-10-01,2023-10-14
ÓLEO DIESEL ,SÃO PAULO,1125585.6723375297,m3,2012-10-01,2023-10-14
ÓLEO DIESEL ,PARANÁ,434592.47791003634,m3,2012-10-01,2023-10-14
ÓLEO DIESEL ,SANTA CATARINA,194912.90702523914,m3,2012-10-01,2023-10-14
ÓLEO DIESEL ,RIO GRANDE DO SUL,288214.1813252196,m3,2012-10-01,2023-10-14
ÓLEO DIESEL ,MATO GROSSO DO SUL,118765.68306784087,m3,2012-10-01,2023-10-14
ÓLEO DIESEL ,MATO GROSSO,205068.68585832082,m3,2012-10-01,2023-10-14
ÓLEO DIESEL ,GOIÁS,212396.48943390953,m3,2012-10-01,2023-10-14
ÓLEO DIESEL ,DISTRITO FEDERAL,33602.2157766576,m3,2012-10-01,2023-10-14
ÓLEO DIESEL ,RONDÔNIA,60589.77,m3,2013-10-01,2023-10-14
ÓLEO DIESEL ,ACRE,11663.935,m3,2013-10-01,2023-10-14
ÓLEO DIESEL ,AMAZONAS,106242.235,m3,2013-10-01,2023-10-14
ÓLEO DIESEL ,RORAIMA,101582.89999999998,m3,2013-10-01,2023-10-14
ÓLEO DIESEL ,PARÁ,182871.491,m3,2013-10-01,2023-10-14
ÓLEO DIESEL ,AMAPÁ,52163.454,m3,2013-10-01,2023-10-14
ÓLEO DIESEL ,TOCANTINS,81011.9,m3,2013-10-01,2023-10-14
ÓLEO DIESEL ,MARANHÃO,103581.405,m3,2013-10-01,2023-10-14
ÓLEO DIESEL ,PIAUÍ,47588.3,m3,2013-10-01,2023-10-14
ÓLEO DIESEL ,CEARÁ,91248.175,m3,2013-10-01,2023-10-14
ÓLEO DIESEL ,RIO GRANDE DO NORTE,39395.15,m3,2013-10-01,2023-10-14
ÓLEO DIESEL ,PARAÍBA,39341.385,m3,2013-10-01,2023-10-14
ÓLEO DIESEL ,PERNAMBUCO,140426.561,m3,2013-10-01,2023-10-14
ÓLEO DIESEL ,ALAGOAS,33593.0,m3,2013-10-01,2023-10-14
ÓLEO DIESEL ,SERGIPE,27123.6,m3,2013-10-01,2023-10-14
ÓLEO DIESEL ,BAHIA,253287.877,m3,2013-10-01,2023-10-14
ÓLEO DIESEL ,MINAS GERAIS,7383990.984999999,m3,2013-10-01,2023-10-14
ÓLEO DIESEL ,ESPÍRITO SANTO,85328.692,m3,2013-10-01,2023-10-14
ÓLEO DIESEL ,RIO DE JANEIRO,255034.115,m3,2013-10-01,2023-10-14
ÓLEO DIESEL ,SÃO PAULO,1233312.376,m3,2013-10-01,2023-10-14
ÓLEO DIESEL ,PARANÁ,439946.828,m3,2013-10-01,2023-10-14
ÓLEO DIESEL ,SANTA CATARINA,215994.043,m3,2013-10-01,2023-10-14
ÓLEO DIESEL ,RIO GRANDE DO SUL,290518.501,m3,2013-10-01,2023-10-14
ÓLEO DIESEL ,MATO GROSSO DO SUL,100346.5,m3,2013-10-01,2023-10-14
ÓLEO DIESEL ,MATO GROSSO,203520.703,m3,2013-10-01,2023-10-14
ÓLEO DIESEL ,GOIÁS,251735.309,m3,2013-10-01,2023-10-14
ÓLEO DIESEL ,DISTRITO FEDERAL,34267.7,m3,2013-10-01,2023-10-14
ÓLEO DIESEL ,RONDÔNIA,53451.217,m3,2014-10-01,2023-10-14
ÓLEO DIESEL ,ACRE,12472.625,m3,2014-10-01,2023-10-14
ÓLEO DIESEL ,AMAZONAS,1294935.9,m3,2014-10-01,2023-10-14
ÓLEO DIESEL ,RORAIMA,13926.7,m3,2014-10-01,2023-10-14
ÓLEO DIESEL ,PARÁ,202223.138,m3,2014-10-01,2023-10-14
ÓLEO DIESEL ,AMAPÁ,46438.623,m3,2014-10-01,2023-10-14
ÓLEO DIESEL ,TOCANTINS,82474.85,m3,2014-10-01,2023-10-14
ÓLEO DIESEL ,MARANHÃO,118253.318,m3,2014-10-01,2023-10-14
ÓLEO DIESEL ,PIAUÍ,51886.1,m3,2014-10-01,2023-10-14
ÓLEO DIESEL ,CEARÁ,87094.448,m3,2014-10-01,2023-10-14
ÓLEO DIESEL ,RIO GRANDE DO NORTE,47754.888,m3,2014-10-01,2023-10-14
ÓLEO DIESEL ,PARAÍBA,39901.57,m3,2014-10-01,2023-10-14
ÓLEO DIESEL ,PERNAMBUCO,121694.05,m3,2014-10-01,2023-10-14
ÓLEO DIESEL ,ALAGOAS,37545.497,m3,2014-10-01,2023-10-14
ÓLEO DIESEL ,SERGIPE,34169.0,m3,2014-10-01,2023-10-14
ÓLEO DIESEL ,BAHIA,3447345.084999999,m3,2014-10-01,2023-10-14
ÓLEO DIESEL ,MINAS GERAIS,567188.515,m3,2014-10-01,2023-10-14
ÓLEO DIESEL ,ESPÍRITO SANTO,96136.218,m3,2014-10-01,2023-10-14
ÓLEO DIESEL ,RIO DE JANEIRO,282292.598,m3,2014-10-01,2023-10-14
ÓLEO DIESEL ,SÃO PAULO,1152054.873,m3,2014-10-01,2023-10-14
ÓLEO DIESEL ,PARANÁ,473556.224,m3,2014-10-01,2023-10-14
ÓLEO DIESEL ,SANTA CATARINA,220863.159,m3,2014-10-01,2023-10-14
ÓLEO DIESEL ,RIO GRANDE DO SUL,260491.148,m3,2014-10-01,2023-10-14
ÓLEO DIESEL ,MATO GROSSO DO SUL,109141.46,m3,2014-10-01,2023-10-14
ÓLEO DIESEL ,MATO GROSSO,193964.201,m3,2014-10-01,2023-10-14
ÓLEO DIESEL ,GOIÁS,261154.003,m3,2014-10-01,2023-10-14
ÓLEO DIESEL ,DISTRITO FEDERAL,34968.9,m3,2014-10-01,2023-10-14
ÓLEO DIESEL ,RONDÔNIA,59946.07531785591,m3,2015-10-01,2023-10-14
ÓLEO DIESEL ,ACRE,160460.60203133736,m3,2015-10-01,2023-10-14
ÓLEO DIESEL ,AMAZONAS,99279.04376164064,m3,2015-10-01,2023-10-14
ÓLEO DIESEL ,RORAIMA,8863.328231325464,m3,2015-10-01,2023-10-14
ÓLEO DIESEL ,PARÁ,208897.59601985879,m3,2015-10-01,2023-10-14
ÓLEO DIESEL ,AMAPÁ,18503.982425589726,m3,2015-10-01,2023-10-14
ÓLEO DIESEL ,TOCANTINS,74376.63437701264,m3,2015-10-01,2023-10-14
ÓLEO DIESEL ,MARANHÃO,121739.82563664968,m3,2015-10-01,2023-10-14
ÓLEO DIESEL ,PIAUÍ,48207.8,m3,2015-10-01,2023-10-14
ÓLEO DIESEL ,CEARÁ,86313.926,m3,2015-10-01,2023-10-14
ÓLEO DIESEL ,RIO GRANDE DO NORTE,45314.15,m3,2015-10-01,2023-10-14
ÓLEO DIESEL ,PARAÍBA,42075.018503447056,m3,2015-10-01,2023-10-14
ÓLEO DIESEL ,PERNAMBUCO,142777.555,m3,2015-10-01,2023-10-14
ÓLEO DIESEL ,ALAGOAS,40649.41697743359,m3,2015-10-01,2023-10-14
ÓLEO DIESEL ,SERGIPE,354657.5345610347,m3,2015-10-01,2023-10-14
ÓLEO DIESEL ,BAHIA,256934.12458828834,m3,2015-10-01,2023-10-14
ÓLEO DIESEL ,MINAS GERAIS,559360.2406783539,m3,2015-10-01,2023-10-14
ÓLEO DIESEL ,ESPÍRITO SANTO,93987.05952301697,m3,2015-10-01,2023-10-14
ÓLEO DIESEL ,RIO DE JANEIRO,256968.1236081791,m3,2015-10-01,2023-10-14
ÓLEO DIESEL ,SÃO PAULO,1143570.2882447771,m3,2015-10-01,2023-10-14
ÓLEO DIESEL ,PARANÁ,419390.30975262326,m3,2015-10-01,2023-10-14
ÓLEO DIESEL ,SANTA CATARINA,204703.318,m3,2015-10-01,2023-10-14
ÓLEO DIESEL ,RIO GRANDE DO SUL,280488.253,m3,2015-10-01,2023-10-14
ÓLEO DIESEL ,MATO GROSSO DO SUL,102738.119,m3,2015-10-01,2023-10-14
ÓLEO DIESEL ,MATO GROSSO,258575.4087255143,m3,2015-10-01,2023-10-14
ÓLEO DIESEL ,GOIÁS,231847.17,m3,2015-10-01,2023-10-14
ÓLEO DIESEL ,DISTRITO FEDERAL,35430.27316853543,m3,2015-10-01,2023-10-14
ÓLEO DIESEL ,RONDÔNIA,774647.6809999999,m3,2016-10-01,2023-10-14
ÓLEO DIESEL ,ACRE,12098.8,m3,2016-10-01,2023-10-14
ÓLEO DIESEL ,AMAZONAS,65513.296,m3,2016-10-01,2023-10-14
ÓLEO DIESEL ,RORAIMA,9211.0,m3,2016-10-01,2023-10-14
ÓLEO DIESEL ,PARÁ,182678.266,m3,2016-10-01,2023-10-14
ÓLEO DIESEL ,AMAPÁ,11226.7,m3,2016-10-01,2023-10-14
ÓLEO DIESEL ,TOCANTINS,71175.35,m3,2016-10-01,2023-10-14
ÓLEO DIESEL ,MARANHÃO,99106.979,m3,2016-10-01,2023-10-14
ÓLEO DIESEL ,PIAUÍ,42126.85,m3,2016-10-01,2023-10-14
ÓLEO DIESEL ,CEARÁ,80666.979,m3,2016-10-01,2023-10-14
ÓLEO DIESEL ,RIO GRANDE DO NORTE,39482.2,m3,2016-10-01,2023-10-14
ÓLEO DIESEL ,PARAÍBA,36372.55,m3,2016-10-01,2023-10-14
ÓLEO DIESEL ,PERNAMBUCO,108298.936,m3,2016-10-01,2023-10-14
ÓLEO DIESEL ,ALAGOAS,380906.831,m3,2016-10-01,2023-10-14
ÓLEO DIESEL ,SERGIPE,27737.6,m3,2016-10-01,2023-10-14
ÓLEO DIESEL ,BAHIA,247306.676,m3,2016-10-01,2023-10-14
ÓLEO DIESEL ,MINAS GERAIS,587219.446,m3,2016-10-01,2023-10-14
ÓLEO DIESEL ,ESPÍRITO SANTO,85946.534,m3,2016-10-01,2023-10-14
ÓLEO DIESEL ,RIO DE JANEIRO,226647.659,m3,2016-10-01,2023-10-14
ÓLEO DIESEL ,SÃO PAULO,1078463.839,m3,2016-10-01,2023-10-14
ÓLEO DIESEL ,PARANÁ,442391.918,m3,2016-10-01,2023-10-14
ÓLEO DIESEL ,SANTA CATARINA,204229.53,m3,2016-10-01,2023-10-14
ÓLEO DIESEL ,RIO GRANDE DO SUL,323937.402,m3,2016-10-01,2023-10-14
ÓLEO DIESEL ,MATO GROSSO DO SUL,120622.312,m3,2016-10-01,2023-10-14
ÓLEO DIESEL ,MATO GROSSO,256792.243,m3,2016-10-01,2023-10-14
ÓLEO DIESEL ,GOIÁS,160620.261,m3,2016-10-01,2023-10-14
ÓLEO DIESEL ,DISTRITO FEDERAL,386641.522,m3,2016-10-01,2023-10-14
ÓLEO DIESEL ,RONDÔNIA,66126.67011734663,m3,2017-10-01,2023-10-14
ÓLEO DIESEL ,ACRE,12609.643215619823,m3,2017-10-01,2023-10-14
ÓLEO DIESEL ,AMAZONAS,94804.93503558231,m3,2017-10-01,2023-10-14
ÓLEO DIESEL ,RORAIMA,11484.763549156472,m3,2017-10-01,2023-10-14
ÓLEO DIESEL ,PARÁ,205531.975949812,m3,2017-10-01,2023-10-14
ÓLEO DIESEL ,AMAPÁ,9590.654680165464,m3,2017-10-01,2023-10-14
ÓLEO DIESEL ,TOCANTINS,77125.75000790528,m3,2017-10-01,2023-10-14
ÓLEO DIESEL ,MARANHÃO,107845.40537582403,m3,2017-10-01,2023-10-14
ÓLEO DIESEL ,PIAUÍ,42048.473343051395,m3,2017-10-01,2023-10-14
ÓLEO DIESEL ,CEARÁ,81262.35753058261,m3,2017-10-01,2023-10-14
ÓLEO DIESEL ,RIO GRANDE DO NORTE,34099.03275640241,m3,2017-10-01,2023-10-14
ÓLEO DIESEL ,PARAÍBA,37218.50504429562,m3,2017-10-01,2023-10-14
ÓLEO DIESEL ,PERNAMBUCO,1326827.2089484173,m3,2017-10-01,2023-10-14
ÓLEO DIESEL ,ALAGOAS,35078.95811058473,m3,2017-10-01,2023-10-14
ÓLEO DIESEL ,SERGIPE,28471.33301874054,m3,2017-10-01,2023-10-14
ÓLEO DIESEL ,BAHIA,275262.25732502993,m3,2017-10-01,2023-10-14
ÓLEO DIESEL ,MINAS GERAIS,613547.7297188509,m3,2017-10-01,2023-10-14
ÓLEO DIESEL ,ESPÍRITO SANTO,90368.12041111487,m3,2017-10-01,2023-10-14
ÓLEO DIESEL ,RIO DE JANEIRO,194256.41239625483,m3,2017-10-01,2023-10-14
ÓLEO DIESEL ,SÃO PAULO,1076520.355477637,m3,2017-10-01,2023-10-14
ÓLEO DIESEL ,PARANÁ,433457.0541192219,m3,2017-10-01,2023-10-14
ÓLEO DIESEL ,SANTA CATARINA,190284.79835830416,m3,2017-10-01,2023-10-14
ÓLEO DIESEL ,RIO GRANDE DO SUL,385548.76549244445,m3,2017-10-01,2023-10-14
ÓLEO DIESEL ,MATO GROSSO DO SUL,112820.0747712348,m3,2017-10-01,2023-10-14
ÓLEO DIESEL ,MATO GROSSO,217851.34445799186,m3,2017-10-01,2023-10-14
ÓLEO DIESEL ,GOIÁS,2672570.556050276,m3,2017-10-01,2023-10-14
ÓLEO DIESEL ,DISTRITO FEDERAL,29135.81576672052,m3,2017-10-01,2023-10-14
ÓLEO DIESEL ,RONDÔNIA,76673.64,m3,2018-10-01,2023-10-14
ÓLEO DIESEL ,ACRE,14703.165,m3,2018-10-01,2023-10-14
ÓLEO DIESEL ,AMAZONAS,92105.932,m3,2018-10-01,2023-10-14
ÓLEO DIESEL ,RORAIMA,10228.1,m3,2018-10-01,2023-10-14
ÓLEO DIESEL ,PARÁ,207264.576,m3,2018-10-01,2023-10-14
ÓLEO DIESEL ,AMAPÁ,8299.062,m3,2018-10-01,2023-10-14
ÓLEO DIESEL ,TOCANTINS,61099.975,m3,2018-10-01,2023-10-14
ÓLEO DIESEL ,MARANHÃO,107592.614,m3,2018-10-01,2023-10-14
ÓLEO DIESEL ,PIAUÍ,42149.463,m3,2018-10-01,2023-10-14
ÓLEO DIESEL ,CEARÁ,73909.381,m3,2018-10-01,2023-10-14
ÓLEO DIESEL ,RIO GRANDE DO NORTE,36545.349,m3,2018-10-01,2023-10-14
ÓLEO DIESEL ,PARAÍBA,431874.412,m3,2018-10-01,2023-10-14
ÓLEO DIESEL ,PERNAMBUCO,126049.637,m3,2018-10-01,2023-10-14
ÓLEO DIESEL ,ALAGOAS,35107.1,m3,2018-10-01,2023-10-14
ÓLEO DIESEL ,SERGIPE,28888.075,m3,2018-10-01,2023-10-14
ÓLEO DIESEL ,BAHIA,260831.63,m3,2018-10-01,2023-10-14
ÓLEO DIESEL ,MINAS GERAIS,640401.444,m3,2018-10-01,2023-10-14
ÓLEO DIESEL ,ESPÍRITO SANTO,104431.389,m3,2018-10-01,2023-10-14
ÓLEO DIESEL ,RIO DE JANEIRO,191419.285,m3,2018-10-01,2023-10-14
ÓLEO DIESEL ,SÃO PAULO,890426.947,m3,2018-10-01,2023-10-14
ÓLEO DIESEL ,PARANÁ,461943.541,m3,2018-10-01,2023-10-14
ÓLEO DIESEL ,SANTA CATARINA,216242.342,m3,2018-10-01,2023-10-14
ÓLEO DIESEL ,RIO GRANDE DO SUL,258376.73,m3,2018-10-01,2023-10-14
ÓLEO DIESEL ,MATO GROSSO DO SUL,80478.756,m3,2018-10-01,2023-10-14
ÓLEO DIESEL ,MATO GROSSO,2839967.1289999997,m3,2018-10-01,2023-10-14
ÓLEO DIESEL ,GOIÁS,189851.431,m3,2018-10-01,2023-10-14
ÓLEO DIESEL ,DISTRITO FEDERAL,30607.97,m3,2018-10-01,2023-10-14
ÓLEO DIESEL ,RONDÔNIA,80461.729,m3,2019-10-01,2023-10-14
ÓLEO DIESEL ,ACRE,14192.6,m3,2019-10-01,2023-10-14
ÓLEO DIESEL ,AMAZONAS,93216.313,m3,2019-10-01,2023-10-14
ÓLEO DIESEL ,RORAIMA,31664.651,m3,2019-10-01,2023-10-14
ÓLEO DIESEL ,PARÁ,197884.09,m3,2019-10-01,2023-10-14
ÓLEO DIESEL ,AMAPÁ,8296.95,m3,2019-10-01,2023-10-14
ÓLEO DIESEL ,TOCANTINS,81839.832,m3,2019-10-01,2023-10-14
ÓLEO DIESEL ,MARANHÃO,101763.559,m3,2019-10-01,2023-10-14
ÓLEO DIESEL ,PIAUÍ,36865.758,m3,2019-10-01,2023-10-14
ÓLEO DIESEL ,CEARÁ,83978.371,m3,2019-10-01,2023-10-14
ÓLEO DIESEL ,RIO GRANDE DO NORTE,455841.771,m3,2019-10-01,2023-10-14
ÓLEO DIESEL ,PARAÍBA,39699.22,m3,2019-10-01,2023-10-14
ÓLEO DIESEL ,PERNAMBUCO,126690.371,m3,2019-10-01,2023-10-14
ÓLEO DIESEL ,ALAGOAS,36416.95,m3,2019-10-01,2023-10-14
ÓLEO DIESEL ,SERGIPE,26240.494,m3,2019-10-01,2023-10-14
ÓLEO DIESEL ,BAHIA,282638.618,m3,2019-10-01,2023-10-14
ÓLEO DIESEL ,MINAS GERAIS,631575.333,m3,2019-10-01,2023-10-14
ÓLEO DIESEL ,ESPÍRITO SANTO,90737.156,m3,2019-10-01,2023-10-14
ÓLEO DIESEL ,RIO DE JANEIRO,204827.784,m3,2019-10-01,2023-10-14
ÓLEO DIESEL ,SÃO PAULO,1029189.36,m3,2019-10-01,2023-10-14
ÓLEO DIESEL ,PARANÁ,465694.007,m3,2019-10-01,2023-10-14
ÓLEO DIESEL ,SANTA CATARINA,202716.137,m3,2019-10-01,2023-10-14
ÓLEO DIESEL ,RIO GRANDE DO SUL,256054.993,m3,2019-10-01,2023-10-14
ÓLEO DIESEL ,MATO GROSSO DO SUL,1451116.6019999997,m3,2019-10-01,2023-10-14
ÓLEO DIESEL ,MATO GROSSO,178382.063,m3,2019-10-01,2023-10-14
ÓLEO DIESEL ,GOIÁS,234369.636,m3,2019-10-01,2023-10-14
ÓLEO DIESEL ,DISTRITO FEDERAL,34543.5,m3,2019-10-01,2023-10-14
ÓLEO DIESEL ,RONDÔNIA,79793.583,m3,2020-10-01,2023-10-14
ÓLEO DIESEL ,ACRE,14726.0,m3,2020-10-01,2023-10-14
ÓLEO DIESEL ,AMAZONAS,70907.271,m3,2020-10-01,2023-10-14
ÓLEO DIESEL ,RORAIMA,30345.2,m3,2020-10-01,2023-10-14
ÓLEO DIESEL ,PARÁ,197419.783,m3,2020-10-01,2023-10-14
ÓLEO DIESEL ,AMAPÁ,8543.794,m3,2020-10-01,2023-10-14
ÓLEO DIESEL ,TOCANTINS,91599.37,m3,2020-10-01,2023-10-14
ÓLEO DIESEL ,MARANHÃO,102496.102,m3,2020-10-01,2023-10-14
ÓLEO DIESEL ,PIAUÍ,42863.72,m3,2020-10-01,2023-10-14
ÓLEO DIESEL ,CEARÁ,700102.243,m3,2020-10-01,2023-10-14
ÓLEO DIESEL ,RIO GRANDE DO NORTE,0.0,m3,2020-10-01,2023-10-14
ÓLEO DIESEL ,PARAÍBA,0.0,m3,2020-10-01,2023-10-14
ÓLEO DIESEL ,PERNAMBUCO,0.0,m3,2020-10-01,2023-10-14
ÓLEO DIESEL ,ALAGOAS,30024.2,m3,2020-10-01,2023-10-14
ÓLEO DIESEL ,SERGIPE,25588.074,m3,2020-10-01,2023-10-14
ÓLEO DIESEL ,BAHIA,268407.781,m3,2020-10-01,2023-10-14
ÓLEO DIESEL ,MINAS GERAIS,590846.007,m3,2020-10-01,2023-10-14
ÓLEO DIESEL ,ESPÍRITO SANTO,84579.5,m3,2020-10-01,2023-10-14
ÓLEO DIESEL ,RIO DE JANEIRO,121932.715,m3,2020-10-01,2023-10-14
ÓLEO DIESEL ,SÃO PAULO,982120.332,m3,2020-10-01,2023-10-14
ÓLEO DIESEL ,PARANÁ,505917.897,m3,2020-10-01,2023-10-14
ÓLEO DIESEL ,SANTA CATARINA,217911.841,m3,2020-10-01,2023-10-14
ÓLEO DIESEL ,RIO GRANDE DO SUL,2633883.114,m3,2020-10-01,2023-10-14
ÓLEO DIESEL ,MATO GROSSO DO SUL,0.0,m3,2020-10-01,2023-10-14
ÓLEO DIESEL ,MATO GROSSO,0.0,m3,2020-10-01,2023-10-14
ÓLEO DIESEL ,GOIÁS,0.0,m3,2020-10-01,2023-10-14
ÓLEO DIESEL ,DISTRITO FEDERAL,31173.0,m3,2020-10-01,2023-10-14
ÓLEO COMBUSTÍVEL ,RONDÔNIA,51.48979591836734,m3,2000-10-01,2023-10-14
ÓLEO COMBUSTÍVEL ,ACRE,0.0,m3,2000-10-01,2023-10-14
ÓLEO COMBUSTÍVEL ,AMAZONAS,21661.24081632653,m3,2000-10-01,2023-10-14
ÓLEO COMBUSTÍVEL ,RORAIMA,0.0,m3,2000-10-01,2023-10-14
ÓLEO COMBUSTÍVEL ,PARÁ,46037.642857142855,m3,2000-10-01,2023-10-14
